1% milk	1.1.1.2.11.2	1% milk
millet	3.7.6.2.1.6	millet
millet	3.7.6.3.1.7	millet
millet	3.7.6.4.1.9	millet
millet	3.7.7.3.1.8	millet
millet	3.7.8.3.1.6	millet
millet	4.2.1.5.1.6	millet
millet	5.1.1.5.1.5	millet
millet	5.1.3.3.1.6	millet
millet	5.2.2.4.1.3	millet
millet	5.2.4.3.1.7	millet
millet	5.2.4.4.1.7	millet
millet	6.1.1.1.1.5	millet
millet	6.1.4.4.1.4	millet
millet	6.2.3.2.1.6	millet
millet	6.2.4.2.1.19	millet
millet	6.6.1.1.1.4	millet
millet	6.6.1.2.1.3	millet
millet	6.6.1.3.1.7	millet
millet	6.6.2.1.1.9	millet
millet	6.6.2.2.1.8	millet
millet	6.6.2.3.1.6	millet
millet	6.6.2.4.1.6	millet
millet	6.6.2.5.1.14	millet
millet	6.6.3.1.1.3	millet
millet	6.7.7.3.1.6	millet
millet	7.1.7.2.1.16	millet
millet	8.1.1.1.1.9	millet
millet	8.1.1.2.1.5	millet
millet	8.1.1.3.1.6	millet
millet	8.1.1.4.1.7	millet
millet	8.1.2.1.1.5	millet
millet	8.1.3.1.1.6	millet
millet	8.1.3.2.1.9	millet
millet	8.1.3.3.1.7	millet
millet	8.1.3.4.1.7	millet
millet	8.1.3.5.1.6	millet
millet	8.1.4.1.1.7	millet
millet	8.1.4.2.1.6	millet
millet	8.1.4.3.1.6	millet
millet	8.1.5.4.1.6	millet
millet	8.2.1.3.1.6	millet
millet	8.2.2.2.1.4	millet
millet	8.2.3.1.1.3	millet
millet	8.2.3.2.1.6	millet
millet	8.2.3.3.1.6	millet
millet	8.2.4.1.1.9	millet
millet	8.2.4.3.1.7	millet
millet	8.2.4.4.1.3	millet
Millet ara	5.7.2.3.20.6	Millet ara
Millet batter	5.5.5.5.22.5	Millet batter
Millet beer	3.2.3.1.20.5	Millet beer
Millet beer	3.2.3.2.20.5	Millet beer
Millet beer	3.2.3.3.20.6	Millet beer
Millet beer	3.2.3.4.20.5	Millet beer
Millet beer	3.5.5.2.20.10	Millet beer
Millet beer	5.5.5.5.20.5	Millet beer
Millet beer	5.7.1.2.20.3	Millet beer
millet brisure	3.4.7.4.1.4	millet brisure
millet brisure	3.4.7.4.18.3	millet brisure
millet chili	6.4.2.2.2.17	millet chili
millet cooking water	6.1.4.2.16.8	millet cooking water
millet cooking water	6.1.4.4.16.3	millet cooking water
Millet couscous	3.5.1.4.1.10	Millet couscous
millet couscous	3.4.1.1.1.4	millet couscous
millet couscous	3.4.1.2.1.5	millet couscous
millet couscous	3.4.1.3.1.6	millet couscous
millet couscous	3.4.1.4.1.16	millet couscous
millet couscous	3.4.7.1.1.3	millet couscous
millet couscous	3.4.7.1.18.3	millet couscous
millet couscous	3.4.7.2.1.6	millet couscous
millet couscous	3.4.7.2.18.3	millet couscous
millet couscous	3.4.7.3.1.4	millet couscous
millet couscous	3.4.7.3.18.4	millet couscous
millet couscous	3.4.7.4.1.5	millet couscous
Millet fermentation starter	6.5.3.1.22.1	Millet fermentation starter
Millet fermentation starter	6.5.3.2.22.1	Millet fermentation starter
Millet flour	3.2.2.2.1.4	Millet flour
Millet flour	3.2.2.3.1.2	Millet flour
Millet flour	3.2.2.4.1.4	Millet flour
Millet flour	3.2.2.5.1.4	Millet flour
Millet flour	3.2.3.1.1.4	Millet flour
Millet flour	3.2.3.2.1.9	Millet flour
Millet flour	3.2.3.3.1.6	Millet flour
Millet flour	3.2.3.4.1.4	Millet flour
Millet flour	3.5.1.4.1.5	Millet flour
Millet flour	3.5.5.2.1.2	Millet flour
Millet flour	3.6.1.1.1.10	Millet flour
Millet flour	4.5.2.2.1.6	Millet flour
Millet flour	4.5.4.1.1.8	Millet flour
Millet flour	5.7.2.4.1.12	Millet flour
Millet flour	6.5.3.1.1.6	Millet flour
Millet flour	6.5.3.2.1.7	Millet flour
millet flour	3.4.1.2.1.4	millet flour
millet flour	3.4.4.3.1.2	millet flour
millet flour	3.4.5.2.1.2	millet flour
millet flour	3.4.5.4.1.2	millet flour
millet flour	3.4.6.4.1.18	millet flour
millet flour	3.4.6.5.1.2	millet flour
millet flour	3.4.6.6.1.2	millet flour
millet flour	3.4.7.1.1.2	millet flour
millet flour	3.4.7.2.1.5	millet flour
millet flour	3.4.7.3.1.2	millet flour
millet flour	3.4.7.4.1.2	millet flour
millet flour	3.7.3.2.1.6	millet flour
millet flour	5.2.2.4.1.4	millet flour
millet flour	5.2.3.4.1.9	millet flour
millet flour	6.1.1.2.1.5	millet flour
millet flour	6.7.7.3.1.7	millet flour
millet flour	8.1.3.5.1.7	millet flour
Millet flour batter	5.7.2.4.22.5	Millet flour batter
millet groats	2.6.1.3.1.10	millet groats
millet groats	2.8.1.2.1.10	millet groats
millet groats	2.8.3.1.1.13	millet groats
millet groats	2.8.3.3.1.15	millet groats
millet gruel	2.6.1.3.18.11	millet gruel
millet liquor	6.7.1.3.20.1	millet liquor
Millet malt	3.2.3.2.22.5	Millet malt
Millet malt	3.2.3.3.22.5	Millet malt
Millet malt	3.2.3.4.22.4	Millet malt
Millet malt	3.5.1.4.22.2	Millet malt
Millet malt	3.5.5.2.22.7	Millet malt
Millet malt	3.6.3.2.14.12	Millet malt
millet malt	3.4.4.3.20.8	millet malt
millet malt	3.4.5.4.18.4	millet malt
millet malt	3.4.6.5.20.10	millet malt
millet malt	3.7.3.2.20.7	millet malt
millet malt	3.7.7.3.14.5	millet malt
millet mash	6.6.1.2.20.5	millet mash
millet mash	6.6.1.3.20.3	millet mash
millet mash	6.6.3.1.20.8	millet mash
millet mash	6.6.3.2.20.9	millet mash
millet of Aghbalou N'kardous	3.1.1.4.1.9	millet of Aghbalou N'kardous
millet porridge	2.6.1.1.1.12	millet porridge
millet rice wine	6.1.4.4.20.2	millet rice wine
millet semolina	3.4.2.1.1.9	millet semolina
millet semolina	3.4.7.3.1.3	millet semolina
millet semolina	3.4.7.4.1.3	millet semolina
millet semolina	4.1.1.1.1.9	millet semolina
millet slurry	3.4.7.1.22.4	millet slurry
millet smoke	6.1.2.2.24.6	millet smoke
Millet wine	6.5.3.1.16.3	Millet wine
Millet wine	6.5.3.1.20.1	Millet wine
Millet wine	6.5.3.2.16.2	Millet wine
Millet wine	6.5.3.2.20.1	Millet wine
millet wine	6.1.4.2.20.9	millet wine
millet wine	7.1.7.2.20.6	millet wine
Millet wine lees	6.5.3.1.14.1	Millet wine lees
Millets	5.3.1.2.1.10	Millets
Millets	5.3.1.3.1.9	Millets
millo	2.2.2.1.1.5	millo
millo	2.2.2.2.1.5	millo
millo corvo	2.2.2.1.1.6	millo corvo
millo corvo	2.2.2.1.18.1	millo corvo
Milo Agias apples	2.7.1.4.18.3	Milo Agias apples
Milo Agias apples	2.7.1.4.3.3	Milo Agias apples
Milpesos	1.5.2.3.3.5	Milpesos
Miltomate	1.3.1.2.12.5	Miltomate
Miltomate	1.3.1.2.2.2	Miltomate
Miltomate	1.3.1.2.9.2	Miltomate
Miltomate	1.3.1.5.12.4	Miltomate
Miltomate	1.3.1.5.2.2	Miltomate
Miltomate	1.3.1.5.9.2	Miltomate
Miltomate	1.3.3.1.2.2	Miltomate
Miltomate	1.3.3.1.9.2	Miltomate
Miltomate	1.3.3.2.2.2	Miltomate
Miltomate	1.3.3.2.9.2	Miltomate
Miltomate	1.3.3.3.2.2	Miltomate
Miltomate	1.3.3.3.9.2	Miltomate
Miltomate	1.3.3.4.2.2	Miltomate
Miltomate	1.3.3.4.9.2	Miltomate
miltomate	1.2.5.1.2.2	miltomate
miltomate	1.2.5.1.9.5	miltomate
miltomate	1.2.5.2.2.2	miltomate
miltomate	1.2.5.2.9.5	miltomate
miltomate	1.2.5.3.2.2	miltomate
miltomate	1.2.5.3.9.5	miltomate
miltomate	1.3.1.1.12.6	miltomate
miltomate	1.3.1.1.2.29	miltomate
miltomate	1.3.1.2.12.9	miltomate
miltomate	1.3.1.2.2.20	miltomate
miltomate	1.3.1.3.12.9	miltomate
miltomate	1.3.1.3.2.23	miltomate
miltomate	1.3.1.3.9.10	miltomate
miltomate	1.3.1.5.12.6	miltomate
miltomate	1.3.1.5.2.23	miltomate
miltomate	1.3.1.5.9.10	miltomate
miltomate	1.3.3.1.12.8	miltomate
miltomate	1.3.3.1.2.19	miltomate
miltomate	1.3.3.1.9.9	miltomate
miltomate	1.3.3.2.12.8	miltomate
miltomate	1.3.3.2.2.23	miltomate
miltomate	1.3.3.2.9.10	miltomate
miltomate	1.3.3.3.12.10	miltomate
miltomate	1.3.3.3.2.20	miltomate
miltomate	1.3.3.3.9.10	miltomate
miltomate	1.3.3.4.12.10	miltomate
miltomate	1.3.3.4.2.20	miltomate
miltomate	1.3.3.4.9.11	miltomate
miltomate	1.3.4.3.12.9	miltomate
miltomate	1.3.4.3.2.21	miltomate
miltomate	1.3.4.3.9.11	miltomate
miltomate	1.3.4.5.12.8	miltomate
miltomate	1.3.4.5.2.9	miltomate
miltomate	1.3.4.5.9.8	miltomate
miltomate asado	1.3.1.1.9.10	miltomate asado
miltomate asado	1.3.1.2.9.9	miltomate asado
Mimolette	2.3.1.3.11.11	Mimolette
Mimolette d’Isigny	2.3.1.1.11.12	Mimolette d’Isigny
Mimolette vieille	2.3.1.3.18.7	Mimolette vieille
Mimuxiri apples	2.3.4.2.3.9	Mimuxiri apples
minari sprigs	6.6.2.3.17.7	minari sprigs
Minced beef	3.2.1.2.6.2	Minced beef
Minced beef	4.5.1.1.6.6	Minced beef
Minced beef	4.5.1.3.6.5	Minced beef
Minced beef	5.7.2.1.6.8	Minced beef
minced beef	2.6.4.1.6.6	minced beef
minced beef	2.6.5.2.6.7	minced beef
minced beef	2.6.8.1.6.2	minced beef
minced beef	2.6.9.1.6.2	minced beef
minced beef	2.8.5.1.6.7	minced beef
minced beef	2.8.5.2.6.10	minced beef
minced beef	2.8.5.3.6.4	minced beef
minced beef	2.8.5.5.6.13	minced beef
minced beef	4.1.3.2.6.5	minced beef
minced beef	4.1.3.3.6.6	minced beef
minced beef	4.1.4.2.6.5	minced beef
minced beef	4.1.5.4.6.5	minced beef
minced beef	5.1.1.1.6.8	minced beef
minced beef	5.1.1.3.6.10	minced beef
minced beef	5.1.2.1.6.8	minced beef
minced beef	7.1.9.1.6.19	minced beef
minced beef	7.2.1.4.6.4	minced beef
minced beef	7.2.3.1.6.4	minced beef
minced fish meal	7.1.4.3.17.2	minced fish meal
minced fish meal	7.1.4.3.6.5	minced fish meal
Minced garlic	6.5.2.2.17.6	Minced garlic
minced garlic	6.1.2.1.17.2	minced garlic
minced garlic	6.1.3.1.17.2	minced garlic
minced garlic	6.1.4.4.17.3	minced garlic
minced garlic	6.3.2.2.17.2	minced garlic
minced garlic	6.3.2.4.17.3	minced garlic
minced garlic	6.3.5.2.17.5	minced garlic
Minced lamb	3.2.1.2.6.4	Minced lamb
Minced lamb	4.5.1.3.6.6	Minced lamb
Minced lamb	5.4.4.3.6.3	Minced lamb
minced lamb	2.6.4.1.6.7	minced lamb
minced lamb	2.6.8.1.6.4	minced lamb
minced lamb	2.6.9.1.6.4	minced lamb
minced lamb	5.1.1.1.6.7	minced lamb
minced lamb	5.1.1.3.6.9	minced lamb
minced lamb	5.1.2.1.6.9	minced lamb
Minced meat	2.9.8.2.6.4	Minced meat
Minced meat	4.5.1.2.6.3	Minced meat
Minced meat	6.8.1.1.6.5	Minced meat
minced meat	2.8.2.2.6.10	minced meat
Minced mutton	6.8.1.2.6.4	Minced mutton
minced mutton	7.2.2.3.6.7	minced mutton
minced onion	2.8.4.4.17.3	minced onion
Minced pork	3.8.2.1.6.4	Minced pork
Minced pork	5.7.2.1.6.9	Minced pork
Minced pork	6.5.2.1.6.16	Minced pork
minced pork	2.6.5.2.6.8	minced pork
minced pork	2.8.2.4.6.3	minced pork
minced pork	2.8.4.5.6.2	minced pork
minced pork	2.8.5.1.6.6	minced pork
minced pork	2.8.5.2.6.9	minced pork
minced pork	2.8.5.3.6.2	minced pork
minced pork	2.8.5.5.6.12	minced pork
minced pork	7.1.2.1.6.6	minced pork
minced pork	7.1.7.1.6.4	minced pork
minced pork	7.1.7.3.6.5	minced pork
minced pork	7.1.8.1.6.3	minced pork
minced pork	7.1.8.2.6.9	minced pork
minced pork	7.1.8.4.6.18	minced pork
minced pork	7.1.9.1.6.5	minced pork
minced pork	7.1.9.2.6.19	minced pork
minced pork	7.2.2.2.6.5	minced pork
Minced pork gravy	6.5.2.1.13.7	Minced pork gravy
minced prawn	7.2.3.3.6.9	minced prawn
minci	4.1.4.3.11.7	minci
mineirinha de taiá	1.7.5.2.18.9	taiá mineirinha
minekop	4.1.1.1.6.21	minekop
miner's lettuce	1.1.10.1.18.4	miner's lettuce
miner's lettuce	1.1.10.1.7.11	miner's lettuce
miner's lettuce	1.1.10.2.18.8	miner's lettuce
miner's lettuce	1.1.10.2.7.14	miner's lettuce
miner's lettuce	1.1.10.4.18.10	miner's lettuce
miner's lettuce	1.1.10.4.7.15	miner's lettuce
miner's lettuce	1.1.11.1.18.4	miner's lettuce
miner's lettuce	1.1.11.1.7.11	miner's lettuce
miner's lettuce	1.1.11.2.18.4	miner's lettuce
miner's lettuce	1.1.11.2.7.11	miner's lettuce
miner's lettuce	1.1.11.3.18.12	miner's lettuce
miner's lettuce	1.1.11.4.18.9	miner's lettuce
miner's lettuce	1.1.11.5.18.8	miner's lettuce
miner's lettuce	1.1.11.5.7.11	miner's lettuce
mineral salt	5.1.3.3.21.3	mineral salt
mineral salt	6.7.2.3.21.3	mineral salt
mineral salt	6.7.3.2.21.2	mineral salt
mineral salt	6.7.3.3.21.2	mineral salt
mineral salt	6.7.5.3.21.3	mineral salt
mineral salt	6.7.6.3.21.2	mineral salt
mineral salt	6.7.6.4.21.2	mineral salt
mineral salt	6.7.6.5.21.2	mineral salt
mineral salt	6.7.7.1.21.2	mineral salt
mineral salt	6.7.7.2.21.5	mineral salt
Mineral spring salt	9.3.1.1.21.3	Mineral spring salt
Mineral water	2.2.8.2.16.2	Mineral water
mineral water	2.8.1.3.16.2	mineral water
mineral water	2.8.3.2.20.8	mineral water
mineral water	4.2.1.1.16.2	mineral water
mineral water	6.1.3.4.16.9	mineral water
mineral water	6.1.3.4.20.8	mineral water
ming aralia leaves	7.1.8.1.23.6	ming aralia leaves
ming aralia leaves	7.1.8.1.7.1	ming aralia leaves
ming aralia leaves	7.1.8.4.7.7	ming aralia leaves
Minger	2.1.2.2.11.13	Minger
Mingshui fragrant rice	6.1.2.2.1.6	Mingshui fragrant rice
Mingshui fragrant rice	6.1.2.2.18.3	Mingshui fragrant rice
Minhe peach	6.4.5.3.3.4	Minhe peach
Minhou olive	6.3.3.1.18.1	Minhou olive
Minhou olive	6.3.3.1.3.1	Minhou olive
Minhou olive preserves	6.3.3.1.14.1	Minhou olive preserves
Minhou olive preserves	6.3.3.1.18.2	Minhou olive preserves
Mini cucumbers	2.9.4.3.2.11	Mini cucumbers
Mini cucumbers	2.9.5.1.2.5	Mini cucumbers
mini cucumbers	1.1.14.2.2.18	mini cucumbers
mini eggplant	1.1.14.2.2.26	mini eggplant
Mini peppers	2.9.4.3.2.13	Mini peppers
mini sweet peppers	1.1.14.2.2.24	mini sweet peppers
mini tomatoes	6.7.1.1.2.2	mini tomatoes
mini tomatoes	6.7.1.1.9.5	mini tomatoes
mini tomatoes	6.7.2.3.2.7	mini tomatoes
mini tomatoes	6.7.3.2.2.10	mini tomatoes
mini tomatoes	6.7.6.2.2.11	mini tomatoes
mini tomatoes	6.7.6.5.2.10	mini tomatoes
mini tomatoes	6.7.6.5.9.6	mini tomatoes
mini tomatoes	6.7.7.2.2.15	mini tomatoes
mini-arroz do Vale do Paraíba	1.7.4.2.1.15	mini rice from Vale do Paraíba
mini-arroz do Vale do Paraíba	1.7.4.2.18.9	mini rice from Vale do Paraíba
minilla	1.2.3.3.13.8	minilla
Miniș-Măderat wine	2.8.4.5.20.5	Miniș-Maderat wine
Minnow	2.3.2.3.6.24	Minnow
minnows	6.6.2.4.6.28	minnows
Mino Hida honey	6.7.5.2.15.2	Mino Hida honey
Mino kenton pork	6.7.5.2.6.7	Mino kenton pork
Mint	1.1.1.1.19.4	Mint
Mint	1.1.1.1.7.6	Mint
Mint	1.1.1.3.7.6	Mint
Mint	1.1.13.6.7.5	Mint
Mint	1.1.14.6.7.5	Mint
Mint	1.1.2.1.19.3	Mint
Mint	1.1.2.1.7.8	Mint
Mint	1.1.2.2.19.3	Mint
Mint	1.1.2.2.7.4	Mint
Mint	1.1.2.3.7.6	Mint
Mint	1.1.2.4.7.5	Mint
Mint	1.1.2.5.7.7	Mint
Mint	1.1.3.1.19.3	Mint
Mint	1.1.3.1.7.5	Mint
Mint	1.1.3.2.19.2	Mint
Mint	1.1.3.3.19.3	Mint
Mint	1.1.3.3.7.6	Mint
Mint	1.1.3.4.19.2	Mint
Mint	1.1.3.4.7.8	Mint
Mint	1.1.3.5.7.6	Mint
Mint	1.1.3.6.19.3	Mint
Mint	1.1.3.6.7.5	Mint
Mint	1.1.3.7.19.2	Mint
Mint	1.1.3.7.7.4	Mint
Mint	1.1.4.1.19.5	Mint
Mint	1.1.4.1.7.4	Mint
Mint	1.1.4.2.19.6	Mint
Mint	1.1.4.2.7.4	Mint
Mint	1.1.4.3.19.6	Mint
Mint	1.1.4.3.7.4	Mint
Mint	1.1.4.4.19.7	Mint
Mint	1.1.4.4.7.5	Mint
Mint	1.1.4.5.19.3	Mint
Mint	1.1.4.5.7.4	Mint
Mint	1.1.5.1.19.3	Mint
Mint	1.1.5.1.7.11	Mint
Mint	1.1.5.2.19.3	Mint
Mint	1.1.5.2.7.12	Mint
Mint	1.1.5.3.19.3	Mint
Mint	1.1.5.3.7.6	Mint
Mint	1.1.5.4.19.3	Mint
Mint	1.1.5.4.7.6	Mint
Mint	1.2.1.6.7.6	Mint
Mint	1.2.2.6.7.6	Mint
Mint	1.2.2.7.7.6	Mint
Mint	1.2.2.8.7.6	Mint
Mint	1.2.2.9.7.6	Mint
Mint	1.2.3.5.7.6	Mint
Mint	1.2.3.6.7.6	Mint
Mint	1.2.4.6.7.6	Mint
Mint	1.4.4.1.7.4	Mint
Mint	1.4.4.2.7.5	Mint
Mint	1.4.4.3.7.4	Mint
Mint	1.4.4.4.7.4	Mint
Mint	1.4.6.1.7.9	Mint
Mint	1.4.6.2.19.8	Mint
Mint	1.4.6.2.7.8	Mint
Mint	1.4.6.3.7.7	Mint
Mint	1.4.6.4.7.6	Mint
Mint	1.4.7.1.7.6	Mint
Mint	1.4.7.2.7.6	Mint
Mint	1.4.7.4.7.6	Mint
Mint	1.4.8.1.7.7	Mint
Mint	1.4.8.2.19.5	Mint
Mint	1.4.8.2.7.2	Mint
Mint	2.2.7.5.19.3	Mint
Mint	2.2.7.5.7.7	Mint
Mint	2.2.8.1.19.4	Mint
Mint	2.2.8.1.7.4	Mint
Mint	2.2.8.2.19.5	Mint
Mint	2.2.8.2.7.4	Mint
Mint	2.3.1.1.7.5	Mint
Mint	2.3.1.2.19.6	Mint
Mint	2.3.1.2.7.9	Mint
Mint	2.3.1.3.7.10	Mint
Mint	2.3.1.4.7.7	Mint
Mint	2.3.2.1.7.8	Mint
Mint	2.3.2.2.7.5	Mint
Mint	2.3.3.1.7.6	Mint
Mint	2.3.3.2.7.6	Mint
Mint	2.3.4.2.7.7	Mint
Mint	2.3.5.2.7.8	Mint
Mint	2.3.6.1.7.11	Mint
Mint	2.3.6.2.7.9	Mint
Mint	2.3.6.3.7.9	Mint
Mint	2.3.6.4.7.3	Mint
Mint	2.5.3.4.7.25	Mint
Mint	2.5.4.3.19.12	Mint
Mint	2.5.4.3.7.13	Mint
Mint	2.5.4.4.7.18	Mint
Mint	2.5.5.2.7.23	Mint
Mint	2.5.5.3.19.19	Mint
Mint	2.5.5.3.7.21	Mint
Mint	2.5.6.1.7.21	Mint
Mint	2.5.6.3.19.22	Mint
Mint	2.5.6.3.7.21	Mint
Mint	2.9.4.1.7.8	Mint
Mint	2.9.5.1.7.5	Mint
Mint	2.9.6.2.7.5	Mint
Mint	2.9.8.1.7.6	Mint
Mint	2.9.8.2.9.6	Mint
Mint	2.9.8.3.17.7	Mint
Mint	2.9.8.3.19.2	Mint
Mint	2.9.8.3.7.1	Mint
Mint	2.9.8.3.9.5	Mint
Mint	2.9.8.4.19.5	Mint
Mint	2.9.8.4.7.1	Mint
Mint	3.2.1.2.19.3	Mint
Mint	3.2.1.2.7.4	Mint
Mint	3.2.2.2.19.4	Mint
Mint	3.2.2.2.7.4	Mint
Mint	3.2.2.4.19.5	Mint
Mint	3.2.2.4.7.4	Mint
Mint	3.2.2.5.19.5	Mint
Mint	3.2.2.5.7.4	Mint
Mint	3.2.3.2.7.4	Mint
Mint	3.5.2.1.17.5	Mint
Mint	3.5.2.1.2.10	Mint
Mint	3.5.2.1.7.1	Mint
Mint	3.5.2.3.7.8	Mint
Mint	3.5.3.3.19.6	Mint
Mint	3.5.3.3.7.4	Mint
Mint	3.6.1.2.19.6	Mint
Mint	3.6.1.2.7.3	Mint
Mint	3.6.1.3.7.5	Mint
Mint	3.6.1.4.19.6	Mint
Mint	3.6.1.4.7.5	Mint
Mint	3.6.2.3.19.7	Mint
Mint	3.6.2.3.7.3	Mint
Mint	3.6.3.1.7.4	Mint
Mint	3.6.3.2.7.3	Mint
Mint	3.6.3.3.7.4	Mint
Mint	3.6.3.4.7.3	Mint
Mint	3.6.4.1.7.4	Mint
Mint	3.6.4.2.7.4	Mint
Mint	3.6.4.3.7.4	Mint
Mint	3.6.4.4.7.4	Mint
Mint	3.6.5.1.19.7	Mint
Mint	3.6.5.1.7.5	Mint
Mint	3.6.5.2.19.7	Mint
Mint	3.6.5.2.7.4	Mint
Mint	3.6.5.3.19.7	Mint
Mint	3.6.5.3.7.4	Mint
Mint	3.8.2.1.19.8	Mint
Mint	3.8.2.1.7.7	Mint
Mint	3.8.2.2.19.7	Mint
Mint	3.8.2.2.7.5	Mint
Mint	3.8.4.1.7.6	Mint
Mint	3.8.4.2.19.2	Mint
Mint	3.8.4.2.7.4	Mint
Mint	3.8.5.2.19.5	Mint
Mint	3.8.5.2.7.6	Mint
Mint	3.8.5.3.7.6	Mint
Mint	4.5.1.1.19.1	Mint
Mint	4.5.1.1.7.3	Mint
Mint	4.5.1.2.9.6	Mint
Mint	4.5.1.3.19.4	Mint
Mint	4.5.1.3.7.3	Mint
Mint	4.5.2.1.17.4	Mint
Mint	4.5.2.1.19.2	Mint
Mint	4.5.2.1.7.1	Mint
Mint	4.5.3.2.7.3	Mint
Mint	4.5.4.1.7.3	Mint
Mint	4.5.5.1.7.3	Mint
Mint	4.5.5.2.7.1	Mint
Mint	4.5.6.3.7.4	Mint
Mint	5.3.3.3.18.4	Mint
Mint	5.7.1.1.7.2	Mint
Mint	5.7.1.3.7.2	Mint
Mint	5.7.2.4.2.24	Mint
Mint	5.7.2.4.7.2	Mint
Mint	5.8.1.1.7.10	Mint
Mint	5.8.1.2.7.8	Mint
Mint	5.8.1.3.7.9	Mint
Mint	5.8.1.4.7.7	Mint
Mint	5.8.1.5.7.6	Mint
Mint	7.5.1.1.17.1	Mint
Mint	7.5.1.1.7.2	Mint
Mint	9.1.4.2.7.6	Mint
Mint	9.1.5.1.7.5	Mint
Mint	9.1.6.1.7.7	Mint
Mint	9.3.2.1.7.4	Mint
Mint	9.3.2.2.2.24	Mint
Mint	9.3.2.2.7.4	Mint
Mint	9.3.2.3.7.4	Mint
Mint	9.3.5.1.7.5	Mint
Mint	9.3.5.2.7.4	Mint
Mint	9.3.5.4.7.6	Mint
mint	1.1.10.1.19.7	mint
mint	1.1.10.1.7.8	mint
mint	1.1.10.2.19.8	mint
mint	1.1.10.2.7.8	mint
mint	1.1.10.3.19.2	mint
mint	1.1.10.3.7.6	mint
mint	1.1.10.4.19.7	mint
mint	1.1.10.4.7.9	mint
mint	1.1.10.5.19.4	mint
mint	1.1.10.5.7.3	mint
mint	1.1.11.1.19.6	mint
mint	1.1.11.1.7.8	mint
mint	1.1.11.2.19.6	mint
mint	1.1.11.2.7.8	mint
mint	1.1.11.3.7.8	mint
mint	1.1.11.4.7.8	mint
mint	1.1.11.5.19.5	mint
mint	1.1.11.5.7.8	mint
mint	1.1.12.1.19.9	mint
mint	1.1.12.1.7.5	mint
mint	1.1.12.2.19.9	mint
mint	1.1.12.2.7.5	mint
mint	1.1.12.3.19.9	mint
mint	1.1.12.3.7.7	mint
mint	1.1.12.4.19.8	mint
mint	1.1.12.4.7.4	mint
mint	1.1.13.1.7.6	mint
mint	1.1.13.2.19.3	mint
mint	1.1.13.2.7.4	mint
mint	1.1.13.3.19.3	mint
mint	1.1.13.3.7.9	mint
mint	1.1.13.4.19.4	mint
mint	1.1.14.1.19.3	mint
mint	1.1.14.1.7.6	mint
mint	1.1.14.2.19.2	mint
mint	1.1.14.2.7.8	mint
mint	1.1.14.3.19.5	mint
mint	1.1.14.3.7.3	mint
mint	1.1.5.5.19.7	mint
mint	1.1.5.5.7.4	mint
mint	1.1.6.1.19.6	mint
mint	1.1.6.1.7.4	mint
mint	1.1.6.2.19.6	mint
mint	1.1.6.2.7.5	mint
mint	1.1.6.3.7.5	mint
mint	1.1.6.4.7.5	mint
mint	1.1.6.5.7.5	mint
mint	1.1.6.6.19.5	mint
mint	1.1.6.6.7.5	mint
mint	1.1.7.1.7.4	mint
mint	1.1.7.2.7.9	mint
mint	1.1.7.3.7.5	mint
mint	1.1.7.4.7.6	mint
mint	1.1.7.5.7.4	mint
mint	1.1.8.1.19.4	mint
mint	1.1.8.1.7.3	mint
mint	1.1.8.2.19.4	mint
mint	1.1.8.2.7.14	mint
mint	1.1.8.3.19.4	mint
mint	1.1.8.3.7.4	mint
mint	1.1.8.4.19.5	mint
mint	1.1.8.4.7.9	mint
mint	1.1.8.5.19.3	mint
mint	1.1.8.5.7.6	mint
mint	1.1.8.6.19.5	mint
mint	1.1.8.6.7.11	mint
mint	1.1.9.1.19.5	mint
mint	1.1.9.1.7.4	mint
mint	1.1.9.2.19.4	mint
mint	1.1.9.2.7.3	mint
mint	1.1.9.3.19.4	mint
mint	1.1.9.3.7.3	mint
mint	1.1.9.4.19.3	mint
mint	1.1.9.4.7.3	mint
mint	2.1.1.1.7.4	mint
mint	2.1.1.2.7.4	mint
mint	2.1.1.3.7.3	mint
mint	2.1.1.4.7.4	mint
mint	2.1.1.5.7.4	mint
mint	2.1.2.1.7.2	mint
mint	2.1.2.2.7.3	mint
mint	2.1.2.3.19.7	mint
mint	2.1.2.3.7.6	mint
mint	2.1.2.4.7.1	mint
mint	2.3.7.1.19.6	mint
mint	2.3.7.1.7.11	mint
mint	2.3.7.2.19.3	mint
mint	2.3.7.2.7.9	mint
mint	2.3.7.3.7.11	mint
mint	2.3.8.1.7.7	mint
mint	2.3.8.3.7.2	mint
mint	2.3.9.2.7.2	mint
mint	2.6.1.1.7.2	mint
mint	2.6.1.2.7.10	mint
mint	2.6.1.3.7.5	mint
mint	2.6.2.1.7.4	mint
mint	2.6.2.3.7.5	mint
mint	2.6.2.4.7.10	mint
mint	2.6.3.1.7.2	mint
mint	2.6.3.2.7.3	mint
mint	2.6.4.1.19.3	mint
mint	2.6.4.1.7.2	mint
mint	2.6.4.2.7.5	mint
mint	2.6.6.2.19.5	mint
mint	2.6.6.2.7.4	mint
mint	2.6.6.3.19.5	mint
mint	2.6.6.3.7.3	mint
mint	2.6.7.1.7.4	mint
mint	2.6.7.3.7.7	mint
mint	2.6.8.1.19.3	mint
mint	2.6.8.1.7.2	mint
mint	2.6.9.1.19.8	mint
mint	2.6.9.1.7.5	mint
mint	2.7.1.2.7.6	mint
mint	2.7.1.3.7.4	mint
mint	2.7.1.4.7.5	mint
